Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
7148,-0.151593,-0.967268,-0.203499,10619.3,9720.33,0.0,184.16,0.0,0.0,653.219,61.5631,355.757,0.0,14131,107980
7149,0.225632,0.51259,-0.828457,2232.3,2035.69,0.0,196.605,0.0,0.0,0.0,0.0,73.008,0.0,3543,22813
7150,-0.589135,-0.805412,-0.0650454,13899.4,10783.8,0.0,1355.32,0.0,437.369,1322.91,0.0,467.682,0.0,17925,141413
7151,-0.026485,-0.999401,0.0222593,12689.2,10475.6,0.0,815.483,0.0,359.62,1038.48,0.0,424.467,0.0,16948,129049
7152,-0.822471,-0.0617806,0.565442,3726.25,3344.58,0.0,381.669,0.0,0.0,0.0,0.0,123.374,0.0,5428,38001
7153,0.390396,-0.704005,-0.593269,3992.14,3571.84,0.0,100.411,0.0,142.61,177.278,0.0,133.343,0.0,5568,40747
7154,0.911573,0.398325,-0.101847,14134.0,11068.1,0.0,751.346,36.2384,400.623,1877.78,0.0,473.864,0.0,18402,143619
7155,0.96361,0.00528194,-0.26726,5216.73,4155.03,0.0,254.016,0.0,148.701,205.547,453.436,165.425,0.0,9880,53464
7156,0.72227,-0.491492,-0.486582,5164.09,4300.01,0.0,456.798,0.0,145.085,262.196,0.0,170.455,0.0,7730,52747
7157,-0.760577,-0.0779321,0.644554,3196.89,2905.89,0.0,290.999,0.0,0.0,0.0,0.0,105.915,0.0,4707,32669
7158,-0.0333493,-0.991086,-0.12898,10040.5,9745.35,0.0,295.13,0.0,0.0,0.0,0.0,337.766,0.0,13100,102315
7159,-0.347305,-0.917617,0.193284,13415.8,11067.6,0.0,794.468,0.0,445.498,1108.23,0.0,449.774,0.0,17511,136330
7160,0.0193558,0.970789,0.239153,6911.87,6763.73,0.0,148.139,0.0,0.0,0.0,0.0,232.056,0.0,9333,70633
7161,-0.915274,-0.0692848,-0.396829,4794.74,4728.15,0.0,66.5949,0.0,0.0,0.0,0.0,160.322,0.0,6832,49093
7162,-0.0114865,0.808807,0.587962,3934.21,3747.33,0.0,186.881,0.0,0.0,0.0,0.0,130.58,0.0,5563,40075
7163,0.971774,-0.199649,0.125683,14181.4,11604.4,0.0,1411.62,0.0,436.08,729.313,0.0,473.937,0.0,18759,143840
7164,0.150209,-0.785977,-0.599731,3804.92,3542.09,0.0,262.827,0.0,0.0,0.0,0.0,126.262,0.0,5500,38755
7165,0.326253,-0.319397,-0.889688,2478.29,2105.72,0.0,372.564,0.0,0.0,0.0,0.0,80.1131,0.0,4111,25279
7166,0.339024,0.938578,0.0642937,10956.9,10945.4,0.0,11.5144,0.0,0.0,0.0,0.0,367.85,0.0,14465,111524
7167,-0.987719,0.0676176,0.14085,13356.7,11933.4,0.0,558.56,0.0,174.527,690.193,0.0,449.762,0.0,17232,135880
7168,-0.612118,0.476017,-0.631442,3045.4,2736.11,0.0,309.296,0.0,0.0,0.0,0.0,100.435,0.0,4629,31113
7169,0.162561,-0.951849,0.259918,8519.51,8499.52,0.0,19.9911,0.0,0.0,0.0,0.0,286.811,0.0,11284,86902
7170,-0.77117,-0.630059,0.0912274,15317.9,13256.9,0.0,1486.39,0.0,146.377,262.61,165.539,513.753,0.0,19722,155371
7171,-0.679444,0.0155533,0.733563,3472.65,2331.17,0.0,221.377,0.0,297.149,622.956,0.0,113.951,0.0,5415,35469
7172,-0.600521,-0.024933,-0.79922,2745.61,2400.2,0.0,345.408,0.0,0.0,0.0,0.0,89.8234,0.0,4290,28000
7173,0.855298,0.058545,-0.514818,4387.91,3540.46,0.0,581.833,0.0,148.959,116.654,0.0,146.554,0.0,6129,44785
7174,-0.664612,-0.33393,0.668418,3454.28,3046.21,0.0,408.071,0.0,0.0,0.0,0.0,114.72,0.0,5013,35187
7175,0.374223,-0.882505,0.284855,6926.15,6587.57,0.0,338.584,0.0,0.0,0.0,0.0,232.536,0.0,9358,70626
7176,0.230985,-0.958779,0.165494,14338.8,12473.5,0.0,258.2,4.60194,596.756,1005.51,0.0,480.677,0.288,18881,145714
7177,0.229928,0.216218,0.948885,2393.42,1949.69,0.0,443.733,0.0,0.0,0.0,0.0,75.1346,0.0,4542,24394
7178,-0.000951832,-0.979129,-0.203236,10010.8,9365.72,0.0,353.478,0.0,148.817,142.772,0.0,338.05,0.0,13012,102088
7179,-0.667051,0.563511,0.487338,3918.78,3766.08,0.0,152.7,0.0,0.0,0.0,0.0,130.8,0.0,5539,40050
