Event,Tot,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons
762,1495.54,1459.04,0,36.494,0.0,0.0,0.0,0.0,196.126,0.0,6257
763,1839.29,1815.07,0,24.2183,0.0,0.0,0.0,0.0,239.924,0.0,7969
764,1655.55,1636.16,0,19.3923,0.0,0.0,0.0,0.0,218.195,0.0,6591
765,2442.3,2209.25,0,112.146,0.0,80.669,40.2412,0.0,313.962,0.0,11558
766,1786.89,1752.1,0,34.7816,0.0,0.0,0.0,0.0,234.174,0.0,7300
767,2022.45,1998.97,0,23.4798,0.0,0.0,0.0,0.0,257.857,0.0,9959
768,1667.53,1647.6,0,19.9351,0.0,0.0,0.0,0.0,219.516,0.0,6784
769,2257.02,1994.18,0,118.717,0.0,105.792,38.323,0.0,288.136,0.0,11045
770,2004.09,1981.32,0,22.7729,0.0,0.0,0.0,0.0,264.585,0.0,7411
771,1740.23,1716.32,0,23.9126,0.0,0.0,0.0,0.0,227.377,0.0,7296
772,1666.4,1641.53,0,24.8711,0.0,0.0,0.0,0.0,213.69,0.0,8062
773,1619.5,1598.44,0,21.0567,0.0,0.0,0.0,0.0,210.972,0.0,7133
774,1981.48,1712.37,0,144.1,0.0,90.4388,34.5662,0.0,258.25,0.0,8164
775,1814.82,1791.01,0,23.8065,0.0,0.0,0.0,0.0,231.149,0.0,9198
776,1939.05,1918.09,0,20.9596,0.0,0.0,0.0,0.0,251.527,0.0,8476
777,1616.77,1597.28,0,19.493,0.0,0.0,0.0,0.0,211.731,0.0,6784
778,4983.47,4534.86,0,104.64,0.0,314.285,29.6868,0.0,664.075,0.0,16861
779,1495.73,1473.13,0,22.6023,0.0,0.0,0.0,0.0,194.105,0.0,6770
780,2368.51,2116.61,0,95.7326,0.0,99.4344,56.7297,0.0,306.304,0.0,10417
781,1864.77,1849.47,0,15.3013,0.0,0.0,0.0,0.0,243.191,0.0,7867
782,1618.69,1553.61,0,65.0846,0.0,0.0,0.0,0.0,207.915,0.0,7793
783,1559.66,1536.92,0,22.739,0.0,0.0,0.0,0.0,204.128,0.0,6544
784,1731.78,1711.66,0,20.1235,0.0,0.0,0.0,0.0,226.934,0.0,7295
785,3006.94,2193.94,0,113.843,19.4611,199.954,44.0806,435.378,383.848,0.288,14951
786,1759.83,1735.95,0,23.8834,0.0,0.0,0.0,0.0,230.229,0.0,7352
787,1546.32,1530.73,0,15.5876,0.0,0.0,0.0,0.0,202.302,0.0,6594
788,1666.1,1645.78,0,20.3161,0.0,0.0,0.0,0.0,217.183,0.0,7335
789,1870.49,1839.39,0,31.101,0.0,0.0,0.0,0.0,243.191,0.0,8050
790,1669.32,1636.78,0,32.5397,0.0,0.0,0.0,0.0,218.472,0.0,7051
791,2131.79,1869.97,0,31.5528,0.0,106.48,123.787,0.0,278.236,0.0,8815
792,1768.93,1733.62,0,35.3084,0.0,0.0,0.0,0.0,229.752,0.0,7617
793,1790.23,1772.34,0,17.8977,0.0,0.0,0.0,0.0,233.274,0.0,7782
794,1914.45,1893.2,0,21.2496,0.0,0.0,0.0,0.0,252.109,0.0,7359
795,1536.93,1518.35,0,18.5856,0.0,0.0,0.0,0.0,200.637,0.0,6779
796,1867.02,1845.32,0,21.7005,0.0,0.0,0.0,0.0,243.404,0.0,7862
797,1673.67,1649.59,0,24.0791,0.0,0.0,0.0,0.0,218.607,0.0,7101
