Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
422,-0.000324005,-0.0008754,-1.0,2235.55,1970.41,0,265.136,0.0,0.0,0.0,0.0,75.792,0.0,2808,22788
423,-0.000351583,-0.0001076,-1.0,2495.09,2143.64,0,351.45,0.0,0.0,0.0,0.0,84.5752,0.0,3145,25386
424,0.000404366,0.000913731,-1.0,1987.79,1752.38,0,235.415,0.0,0.0,0.0,0.0,67.3525,0.0,2499,20304
425,0.000323097,0.000276096,-1.0,2004.58,1659.55,0,345.027,0.0,0.0,0.0,0.0,67.9638,0.0,2500,20479
426,-0.000530267,5.18723e-05,-1.0,2453.41,2079.09,0,374.325,0.0,0.0,0.0,0.0,82.7666,0.0,2986,24957
427,-0.000437803,-0.000218138,-1.0,2799.29,2035.53,0,316.516,0.0,147.28,299.959,0.0,94.311,0.0,3595,28493
428,-0.000271004,0.000197624,-1.0,2532.83,2259.01,0,273.824,0.0,0.0,0.0,0.0,86.0886,0.0,3064,25752
429,0.000534955,0.000286374,-1.0,2077.75,1810.82,0,266.93,0.0,0.0,0.0,0.0,70.014,0.0,2723,21227
430,-0.00100776,-0.000667128,-0.999999,1938.28,1658.64,0,279.637,0.0,0.0,0.0,0.0,65.5402,0.0,2541,19800
431,0.000235471,-0.000307738,-1.0,1935.74,1674.18,0,261.563,0.0,0.0,0.0,0.0,65.8818,0.0,2467,19784
432,-0.000912718,-0.000525179,-0.999999,2216.17,1927.12,0,289.052,0.0,0.0,0.0,0.0,75.1517,0.0,2777,22628
433,0.00158485,-0.00017696,-0.999999,2546.54,2106.14,0,440.398,0.0,0.0,0.0,0.0,85.3,0.0,3302,25897
434,0.000751815,0.000225445,-1.0,2330.59,2086.99,0,243.602,0.0,0.0,0.0,0.0,78.8365,0.0,2916,23748
435,0.000469726,-0.000596787,-1.0,2075.81,1809.94,0,265.872,0.0,0.0,0.0,0.0,70.8464,0.0,2543,21175
436,-0.00295311,-0.00131329,-0.999995,2496.33,2262.12,0,234.202,0.0,0.0,0.0,0.0,84.2638,0.0,3186,25425
437,-0.000670647,0.000312488,-1.0,2776.46,1937.27,0,398.441,0.0,149.014,291.736,0.0,94.1765,0.0,3498,28378
438,0.000375212,-0.000234048,-1.0,2011.02,1750.54,0,260.475,0.0,0.0,0.0,0.0,68.4147,0.0,2467,20554
439,0.0013367,0.000851473,-0.999999,1978.2,1711.59,0,266.618,0.0,0.0,0.0,0.0,67.3815,0.0,2414,20230
440,8.25068e-06,5.68615e-05,-1.0,2421.8,1886.05,0,535.753,0.0,0.0,0.0,0.0,82.1011,0.0,3020,24681
441,0.000804787,-0.000574311,-1.0,2037.12,1760.34,0,276.778,0.0,0.0,0.0,0.0,69.2773,0.0,2554,20815
442,1.28493e-05,0.00104259,-0.999999,2733.22,2463.41,0,269.811,0.0,0.0,0.0,0.0,92.3296,0.0,3398,27748
443,0.000439182,-0.000180806,-1.0,2161.15,1901.47,0,259.675,0.0,0.0,0.0,0.0,73.1808,0.0,2799,22042
444,-0.000252759,-0.000735695,-1.0,2555.47,2232.69,0,322.781,0.0,0.0,0.0,0.0,86.0265,0.0,3235,26004
445,-0.00123336,-0.00177534,-0.999998,2129.5,1860.71,0,268.793,0.0,0.0,0.0,0.0,72.715,0.0,2595,21742
446,0.000263917,0.00123335,-0.999999,2128.86,1836.98,0,291.886,0.0,0.0,0.0,0.0,71.6744,0.0,2750,21724
447,0.00127571,-0.000245414,-0.999999,3001.39,1980.31,0,419.129,0.0,148.282,453.67,0.0,100.481,0.0,3985,30469
448,-0.0009278,0.000307001,-1.0,2097.06,1789.41,0,307.646,0.0,0.0,0.0,0.0,69.5878,0.0,3025,21409
449,0.000542725,-0.000743667,-1.0,2360.05,2041.02,0,319.026,0.0,0.0,0.0,0.0,79.9189,0.0,2931,24049
450,0.00230411,0.000661693,-0.999997,2258.65,2012.81,0,245.845,0.0,0.0,0.0,0.0,76.4706,0.0,2799,23037
451,-0.00118985,-0.000420137,-0.999999,2324.96,2021.56,0,303.4,0.0,0.0,0.0,0.0,78.3352,0.0,3043,23736
452,-0.00020807,6.68758e-06,-1.0,2193.36,1876.04,0,317.324,0.0,0.0,0.0,0.0,73.433,0.0,2908,22342
453,0.00019538,-0.000466332,-1.0,2449.48,2078.54,0,370.939,0.0,0.0,0.0,0.0,83.2065,0.0,3173,24951
454,0.000809434,-0.000374295,-1.0,1943.53,1706.09,0,237.443,0.0,0.0,0.0,0.0,66.047,0.0,2484,19877
455,0.000784757,0.00124724,-0.999999,2052.63,1768.78,0,283.848,0.0,0.0,0.0,0.0,69.5107,0.0,2603,20961
456,-0.000425309,-0.000411888,-1.0,2090.76,1834.53,0,256.23,0.0,0.0,0.0,0.0,70.6088,0.0,2667,21320
457,-5.36664e-05,0.00301853,-0.999995,2353.14,1574.03,0,351.042,0.0,145.988,282.078,0.0,79.4633,0.0,2977,24009
458,-1.67859e-06,-0.00102347,-0.999999,2041.43,1695.9,0,345.533,0.0,0.0,0.0,0.0,68.8956,0.0,2656,20829
459,-0.000755944,0.000348079,-1.0,2194.77,1839.51,0,355.267,0.0,0.0,0.0,0.0,74.0357,0.0,2792,22361
460,0.000705165,0.000640015,-1.0,2095.33,1794.26,0,301.071,0.0,0.0,0.0,0.0,71.0224,0.0,2636,21426
461,0.00040491,0.000838605,-1.0,2095.16,1821.82,0,273.346,0.0,0.0,0.0,0.0,70.7274,0.0,2672,21420
