Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
6696,0.00114947,-0.00072448,-0.999999,2401.16,2163.96,0,237.198,0.0,0.0,0.0,0.0,81.6216,0.0,2964,24470
6697,0.000617087,-0.000336517,-1.0,2433.52,2161.27,0,272.252,0.0,0.0,0.0,0.0,81.7313,0.0,3118,24731
6698,-0.000335553,0.000551813,-1.0,2104.97,1832.81,0,272.158,0.0,0.0,0.0,0.0,71.3481,0.0,2539,21503
6699,-0.000137648,-0.000331562,-1.0,2521.74,2052.12,0,469.622,0.0,0.0,0.0,0.0,84.9313,0.0,3198,25694
6700,0.000586013,-0.000131494,-1.0,2049.53,1757.48,0,292.048,0.0,0.0,0.0,0.0,69.448,0.0,2551,20927
6701,0.000784814,0.000876843,-0.999999,2164.55,1868.82,0,295.735,0.0,0.0,0.0,0.0,73.3249,0.0,2777,22071
6702,-0.000729419,-0.000573925,-1.0,2254.58,1939.09,0,315.487,0.0,0.0,0.0,0.0,76.2083,0.0,2874,23006
6703,0.00143006,0.000365564,-0.999999,2668.47,2091.52,0,246.941,0.0,94.9305,3.04135,232.038,89.3373,0.0,3669,27185
6704,0.000732865,0.000125865,-1.0,2203.78,1981.41,0,222.375,0.0,0.0,0.0,0.0,75.2269,0.0,2686,22518
6705,0.000661845,6.73738e-06,-1.0,2176.89,1937.67,0,239.219,0.0,0.0,0.0,0.0,72.8929,0.0,2899,22207
6706,-0.000312083,-0.000136642,-1.0,2247.85,1973.54,0,274.31,0.0,0.0,0.0,0.0,76.5615,0.0,2673,22935
6707,0.00111146,0.000385745,-0.999999,2248.65,1883.72,0,364.933,0.0,0.0,0.0,0.0,76.7575,0.0,2758,22958
6708,-0.000526803,5.40941e-05,-1.0,2186.91,1837.84,0,349.065,0.0,0.0,0.0,0.0,74.2594,0.0,2737,22328
6709,-0.000468417,0.000131753,-1.0,2081.08,1855.69,0,225.381,0.0,0.0,0.0,0.0,69.704,0.0,2840,21247
6710,-0.000916951,0.000402771,-0.999999,2018.34,1739.9,0,278.441,0.0,0.0,0.0,0.0,68.596,0.0,2554,20632
6711,0.000861277,-0.000147901,-1.0,2278.17,2036.12,0,242.054,0.0,0.0,0.0,0.0,77.7798,0.0,2745,23278
6712,-0.000299317,0.000467282,-1.0,2077.94,1829.38,0,248.562,0.0,0.0,0.0,0.0,70.7643,0.0,2566,21209
6713,-0.000403969,-0.000478809,-1.0,2070.34,1827.78,0,242.562,0.0,0.0,0.0,0.0,70.2708,0.0,2643,21161
6714,-0.0003834,0.000184328,-1.0,2299.31,1687.03,0,612.283,0.0,0.0,0.0,0.0,77.2257,0.0,3011,23424
6715,0.000134378,0.000610852,-1.0,2110.91,1856.65,0,254.262,0.0,0.0,0.0,0.0,72.1845,0.0,2545,21539
6716,0.000231387,-0.000560158,-1.0,2012.8,1777.53,0,235.267,0.0,0.0,0.0,0.0,68.7785,0.0,2415,20609
6717,0.000458848,-0.000241747,-1.0,3037.28,2198.64,0,73.2038,0.0,148.995,186.315,430.127,103.162,0.0,3977,31197
6718,-0.000253316,-0.000964059,-1.0,2084.13,1827.52,0,256.613,0.0,0.0,0.0,0.0,70.4478,0.0,2641,21274
6719,5.75687e-05,-0.000198337,-1.0,2012.07,1763.47,0,248.6,0.0,0.0,0.0,0.0,68.3411,0.0,2511,20591
6720,-0.00109456,-0.000932129,-0.999999,1982.29,1665.09,0,317.2,0.0,0.0,0.0,0.0,64.5421,0.0,3151,20285
6721,-0.000393688,-0.0067964,-0.999977,1951.31,1692.94,0,258.377,0.0,0.0,0.0,0.0,66.1427,0.0,2481,19946
6722,-0.000519068,-0.000482386,-1.0,2447.72,2074.83,0,372.887,0.0,0.0,0.0,0.0,80.6473,0.0,3563,24900
6723,-0.00027683,-0.000635659,-1.0,3071.2,2068.66,0,143.193,0.0,89.3782,108.565,661.401,104.42,0.0,3749,31390
6724,0.000239592,-0.000563049,-1.0,2548.29,2256.29,0,292.005,0.0,0.0,0.0,0.0,80.8904,0.0,4604,25922
6725,-0.000994804,0.000743576,-0.999999,2514.87,1311.77,0,444.979,0.0,103.871,333.033,321.223,85.8966,0.0,3101,25702
6726,-0.000384688,0.000309845,-1.0,1988.75,1748.06,0,240.681,0.0,0.0,0.0,0.0,66.9007,0.0,2530,20327
6727,0.00046386,0.000913445,-0.999999,2602.69,2186.31,0,94.4175,0.0,0.0,237.859,84.1029,87.4592,0.0,3299,26466
6728,0.000547458,0.00104803,-0.999999,1943.57,1673.96,0,269.612,0.0,0.0,0.0,0.0,65.0653,0.0,2643,19888
6729,0.00111961,-7.72782e-05,-0.999999,2248.96,1803.74,0,445.222,0.0,0.0,0.0,0.0,76.923,0.0,2624,22916
6730,0.000222231,0.000467884,-1.0,2474.59,2171.71,0,302.878,0.0,0.0,0.0,0.0,83.51,0.0,3139,25195
6731,-0.000178558,0.000926797,-1.0,2357.11,1979.7,0,377.413,0.0,0.0,0.0,0.0,79.7207,0.0,2905,24004
6732,-0.000419355,0.000172672,-1.0,2308.54,1986.27,0,322.265,0.0,0.0,0.0,0.0,78.234,0.0,2850,23535
6733,-0.00015116,-0.000741421,-1.0,2061.52,1787.94,0,273.581,0.0,0.0,0.0,0.0,69.7646,0.0,2572,21110
6734,-0.000378332,-6.43444e-05,-1.0,2519.56,1626.02,0,480.494,0.0,148.336,264.705,0.0,85.0834,0.0,3260,25762
6735,-1.16629e-05,-3.22587e-05,-1.0,2488.29,2230.51,0,257.788,0.0,0.0,0.0,0.0,84.2427,0.0,3093,25314
6736,0.000643913,-0.000365656,-1.0,3444.73,2245.68,0,174.044,0.0,148.752,399.096,477.158,116.479,0.0,4530,35290
6737,0.000665942,0.000131466,-1.0,2252.63,1954.39,0,298.24,0.0,0.0,0.0,0.0,76.5862,0.0,2748,22931
6738,0.000758457,-0.000569156,-1.0,2160.03,1887.08,0,272.95,0.0,0.0,0.0,0.0,73.3779,0.0,2661,22053
6739,-0.000748938,-0.000325186,-1.0,2175.29,1861.35,0,313.944,0.0,0.0,0.0,0.0,73.7703,0.0,2800,22184
6740,0.000906378,-0.000792951,-0.999999,2310.33,1802.82,0,211.18,0.0,0.0,296.325,0.0,78.073,0.0,2844,23527
